#p7	p5
1313	1361
1314	1362
1315	1363
1316	1364
1317	1365
1318	1366
1319	1367
1320	1368
1241	1289
1242	1290
1243	1291
1244	1292
1245	1293
1246	1294
1247	1295
1248	1296
1233	1281
1234	1282
1235	1283
1236	1284
1237	1285
1238	1286
1239	1287
1240	1288
1209	1257
1210	1258
1211	1259
1212	1260
1213	1261
1214	1262
1215	1263
1216	1264
1121	1169
1122	1170
1123	1171
1124	1172
1125	1173
1126	1174
1127	1175
1128	1176
1081	1129
1082	1130
1083	1131
1084	1132
1085	1133
1086	1134
1087	1135
1088	1136
1257	1305
1258	1306
1259	1307
1260	1308
1261	1309
1262	1310
1263	1311
1264	1312
1065	1113
1066	1114
1067	1115
1068	1116
1069	1117
1070	1118
1071	1119
1072	1120
1009	1057
1010	1058
1011	1059
1012	1060
1013	1061
1014	1062
1015	1063
1016	1064
1305	1353
1306	1354
1307	1355
1308	1356
1309	1357
1310	1358
1311	1359
1312	1360
1329	1377
1330	1378
1331	1379
1332	1380
1333	1381
1334	1382
1335	1383
1336	1384
1369	1033
1370	1034
1371	1035
1372	1036
1373	1037
1374	1038
1375	1039
1376	1040
##bravo_command	2,8	2,20	p5_straight
##bravo_command	2,13	2,2	p5_straight
##bravo_command	2,11	2,23	p5_straight
##bravo_command	2,5	2,17	p5_straight
##bravo_command	1,8	1,20	p5_straight
##bravo_command	1,21	1,10	p5_straight
##bravo_command	2,17	2,6	p5_straight
##bravo_command	1,17	1,6	p5_straight
##bravo_command	1,3	1,15	p5_straight
##bravo_command	2,6	2,18	p5_straight
##bravo_command	2,12	2,24	p5_straight
##bravo_command	2,22	1,9	p5_straight
