#p7	p5
1153	1097
1154	1098
1155	1099
1156	1100
1157	1101
1158	1102
1159	1103
1160	1104
1081	1025
1082	1026
1083	1027
1084	1028
1085	1029
1086	1030
1087	1031
1088	1032
1113	1057
1114	1058
1115	1059
1116	1060
1117	1061
1118	1062
1119	1063
1120	1064
1169	1113
1170	1114
1171	1115
1172	1116
1173	1117
1174	1118
1175	1119
1176	1120
1017	1345
1018	1346
1019	1347
1020	1348
1021	1349
1022	1350
1023	1351
1024	1352
1361	1305
1362	1306
1363	1307
1364	1308
1365	1309
1366	1310
1367	1311
1368	1312
1073	1017
1074	1018
1075	1019
1076	1020
1077	1021
1078	1022
1079	1023
1080	1024
1281	1225
1282	1226
1283	1227
1284	1228
1285	1229
1286	1230
1287	1231
1288	1232
1265	1209
1266	1210
1267	1211
1268	1212
1269	1213
1270	1214
1271	1215
1272	1216
1049	1377
1050	1378
1051	1379
1052	1380
1053	1381
1054	1382
1055	1383
1056	1384
1329	1273
1330	1274
1331	1275
1332	1276
1333	1277
1334	1278
1335	1279
1336	1280
1289	1233
1290	1234
1291	1235
1292	1236
1293	1237
1294	1238
1295	1239
1296	1240
##bravo_command	1,16	1,2	p5_straight
##bravo_command	1,21	1,7	p5_straight
##bravo_command	1,6	1,15	p5_straight
##bravo_command	1,20	1,6	p5_straight
##bravo_command	1,5	2,16	p5_straight
##bravo_command	2,20	2,6	p5_straight
##bravo_command	1,19	1,5	p5_straight
##bravo_command	2,23	2,9	p5_straight
##bravo_command	2,19	2,5	p5_straight
##bravo_command	1,13	2,24	p5_straight
##bravo_command	2,12	2,21	p5_straight
##bravo_command	2,2	2,11	p5_straight
