#p7	p5
1313	1009
1314	1010
1315	1011
1316	1012
1317	1013
1318	1014
1319	1015
1320	1016
1073	1153
1074	1154
1075	1155
1076	1156
1077	1157
1078	1158
1079	1159
1080	1160
1113	1193
1114	1194
1115	1195
1116	1196
1117	1197
1118	1198
1119	1199
1120	1200
1169	1249
1170	1250
1171	1251
1172	1252
1173	1253
1174	1254
1175	1255
1176	1256
1289	1369
1290	1370
1291	1371
1292	1372
1293	1373
1294	1374
1295	1375
1296	1376
1273	1353
1274	1354
1275	1355
1276	1356
1277	1357
1278	1358
1279	1359
1280	1360
1105	1185
1106	1186
1107	1187
1108	1188
1109	1189
1110	1190
1111	1191
1112	1192
1161	1241
1162	1242
1163	1243
1164	1244
1165	1245
1166	1246
1167	1247
1168	1248
1121	1201
1122	1202
1123	1203
1124	1204
1125	1205
1126	1206
1127	1207
1128	1208
1201	1281
1202	1282
1203	1283
1204	1284
1205	1285
1206	1286
1207	1287
1208	1288
1281	1361
1282	1362
1283	1363
1284	1364
1285	1365
1286	1366
1287	1367
1288	1368
1129	1209
1130	1210
1131	1211
1132	1212
1133	1213
1134	1214
1135	1215
1136	1216
##bravo_command	2,8	1,3	p5_straight
##bravo_command	1,19	1,16	p5_straight
##bravo_command	1,6	2,1	p5_straight
##bravo_command	1,20	2,15	p5_straight
##bravo_command	2,2	2,22	p5_straight
##bravo_command	2,21	2,18	p5_straight
##bravo_command	1,4	1,24	p5_straight
##bravo_command	1,18	2,13	p5_straight
##bravo_command	1,8	2,3	p5_straight
##bravo_command	2,3	2,23	p5_straight
##bravo_command	2,23	2,20	p5_straight
##bravo_command	1,10	2,5	p5_straight
