#p7	p5
1313	1329
1314	1330
1315	1331
1316	1332
1317	1333
1318	1334
1319	1335
1320	1336
1041	1057
1042	1058
1043	1059
1044	1060
1045	1061
1046	1062
1047	1063
1048	1064
1337	1353
1338	1354
1339	1355
1340	1356
1341	1357
1342	1358
1343	1359
1344	1360
1377	1009
1378	1010
1379	1011
1380	1012
1381	1013
1382	1014
1383	1015
1384	1016
1097	1113
1098	1114
1099	1115
1100	1116
1101	1117
1102	1118
1103	1119
1104	1120
1305	1321
1306	1322
1307	1323
1308	1324
1309	1325
1310	1326
1311	1327
1312	1328
1273	1289
1274	1290
1275	1291
1276	1292
1277	1293
1278	1294
1279	1295
1280	1296
1153	1169
1154	1170
1155	1171
1156	1172
1157	1173
1158	1174
1159	1175
1160	1176
1161	1177
1162	1178
1163	1179
1164	1180
1165	1181
1166	1182
1167	1183
1168	1184
1129	1145
1130	1146
1131	1147
1132	1148
1133	1149
1134	1150
1135	1151
1136	1152
1281	1297
1282	1298
1283	1299
1284	1300
1285	1301
1286	1302
1287	1303
1288	1304
1009	1025
1010	1026
1011	1027
1012	1028
1013	1029
1014	1030
1015	1031
1016	1032
##bravo_command	2,8	2,12	p5_straight
##bravo_command	1,11	1,15	p5_straight
##bravo_command	2,14	2,18	p5_straight
##bravo_command	2,24	1,3	p5_straight
##bravo_command	1,2	1,6	p5_straight
##bravo_command	2,6	2,10	p5_straight
##bravo_command	2,21	2,2	p5_straight
##bravo_command	1,16	1,20	p5_straight
##bravo_command	1,18	1,22	p5_straight
##bravo_command	1,10	1,14	p5_straight
##bravo_command	2,23	2,4	p5_straight
##bravo_command	1,3	1,7	p5_straight
