#p7	p5
1185	1121
1186	1122
1187	1123
1188	1124
1189	1125
1190	1126
1191	1127
1192	1128
1353	1289
1354	1290
1355	1291
1356	1292
1357	1293
1358	1294
1359	1295
1360	1296
1145	1081
1146	1082
1147	1083
1148	1084
1149	1085
1150	1086
1151	1087
1152	1088
1225	1161
1226	1162
1227	1163
1228	1164
1229	1165
1230	1166
1231	1167
1232	1168
1001	1321
1002	1322
1003	1323
1004	1324
1005	1325
1006	1326
1007	1327
1008	1328
1025	1345
1026	1346
1027	1347
1028	1348
1029	1349
1030	1350
1031	1351
1032	1352
1345	1281
1346	1282
1347	1283
1348	1284
1349	1285
1350	1286
1351	1287
1352	1288
1009	1329
1010	1330
1011	1331
1012	1332
1013	1333
1014	1334
1015	1335
1016	1336
1281	1217
1282	1218
1283	1219
1284	1220
1285	1221
1286	1222
1287	1223
1288	1224
1137	1073
1138	1074
1139	1075
1140	1076
1141	1077
1142	1078
1143	1079
1144	1080
1169	1105
1170	1106
1171	1107
1172	1108
1173	1109
1174	1110
1175	1111
1176	1112
1097	1033
1098	1034
1099	1035
1100	1036
1101	1037
1102	1038
1103	1039
1104	1040
##bravo_command	1,24	1,8	p5_straight
##bravo_command	2,18	2,2	p5_straight
##bravo_command	1,14	1,21	p5_straight
##bravo_command	2,9	1,18	p5_straight
##bravo_command	1,1	2,10	p5_straight
##bravo_command	1,7	2,16	p5_straight
##bravo_command	2,16	2,23	p5_straight
##bravo_command	1,3	2,12	p5_straight
##bravo_command	2,23	2,7	p5_straight
##bravo_command	1,12	1,19	p5_straight
##bravo_command	1,20	1,4	p5_straight
##bravo_command	1,2	1,9	p5_straight
