#p7	p5
1353	1329
1354	1330
1355	1331
1356	1332
1357	1333
1358	1334
1359	1335
1360	1336
1345	1321
1346	1322
1347	1323
1348	1324
1349	1325
1350	1326
1351	1327
1352	1328
1329	1305
1330	1306
1331	1307
1332	1308
1333	1309
1334	1310
1335	1311
1336	1312
1081	1057
1082	1058
1083	1059
1084	1060
1085	1061
1086	1062
1087	1063
1088	1064
1033	1009
1034	1010
1035	1011
1036	1012
1037	1013
1038	1014
1039	1015
1040	1016
1129	1105
1130	1106
1131	1107
1132	1108
1133	1109
1134	1110
1135	1111
1136	1112
1049	1025
1050	1026
1051	1027
1052	1028
1053	1029
1054	1030
1055	1031
1056	1032
1281	1257
1282	1258
1283	1259
1284	1260
1285	1261
1286	1262
1287	1263
1288	1264
1313	1289
1314	1290
1315	1291
1316	1292
1317	1293
1318	1294
1319	1295
1320	1296
1257	1233
1258	1234
1259	1235
1260	1236
1261	1237
1262	1238
1263	1239
1264	1240
1057	1033
1058	1034
1059	1035
1060	1036
1061	1037
1062	1038
1063	1039
1064	1040
1249	1225
1250	1226
1251	1227
1252	1228
1253	1229
1254	1230
1255	1231
1256	1232
##bravo_command	2,18	2,12	p5_straight
##bravo_command	2,16	2,10	p5_straight
##bravo_command	2,12	2,6	p5_straight
##bravo_command	1,21	1,15	p5_straight
##bravo_command	1,9	1,3	p5_straight
##bravo_command	1,10	1,4	p5_straight
##bravo_command	1,13	1,7	p5_straight
##bravo_command	2,23	2,17	p5_straight
##bravo_command	2,8	2,2	p5_straight
##bravo_command	2,17	2,11	p5_straight
##bravo_command	1,15	1,9	p5_straight
##bravo_command	2,15	2,9	p5_straight
