#p7	p5
1097	1361
1098	1362
1099	1363
1100	1364
1101	1365
1102	1366
1103	1367
1104	1368
1193	1073
1194	1074
1195	1075
1196	1076
1197	1077
1198	1078
1199	1079
1200	1080
1025	1289
1026	1290
1027	1291
1028	1292
1029	1293
1030	1294
1031	1295
1032	1296
1105	1369
1106	1370
1107	1371
1108	1372
1109	1373
1110	1374
1111	1375
1112	1376
1265	1145
1266	1146
1267	1147
1268	1148
1269	1149
1270	1150
1271	1151
1272	1152
1161	1041
1162	1042
1163	1043
1164	1044
1165	1045
1166	1046
1167	1047
1168	1048
1153	1033
1154	1034
1155	1035
1156	1036
1157	1037
1158	1038
1159	1039
1160	1040
1137	1017
1138	1018
1139	1019
1140	1020
1141	1021
1142	1022
1143	1023
1144	1024
1313	1193
1314	1194
1315	1195
1316	1196
1317	1197
1318	1198
1319	1199
1320	1200
1073	1337
1074	1338
1075	1339
1076	1340
1077	1341
1078	1342
1079	1343
1080	1344
1081	1345
1082	1346
1083	1347
1084	1348
1085	1349
1086	1350
1087	1351
1088	1352
1065	1329
1066	1330
1067	1331
1068	1332
1069	1333
1070	1334
1071	1335
1072	1336
##bravo_command	1,2	2,20	p5_straight
##bravo_command	2,1	1,19	p5_straight
##bravo_command	1,7	2,2	p5_straight
##bravo_command	1,4	2,22	p5_straight
##bravo_command	2,19	1,14	p5_straight
##bravo_command	1,18	1,11	p5_straight
##bravo_command	1,16	1,9	p5_straight
##bravo_command	1,12	1,5	p5_straight
##bravo_command	2,8	2,1	p5_straight
##bravo_command	1,19	2,14	p5_straight
##bravo_command	1,21	2,16	p5_straight
##bravo_command	1,17	2,12	p5_straight
