#p7	p5
1097	1041
1098	1042
1099	1043
1100	1044
1101	1045
1102	1046
1103	1047
1104	1048
1217	1161
1218	1162
1219	1163
1220	1164
1221	1165
1222	1166
1223	1167
1224	1168
1025	1353
1026	1354
1027	1355
1028	1356
1029	1357
1030	1358
1031	1359
1032	1360
1249	1193
1250	1194
1251	1195
1252	1196
1253	1197
1254	1198
1255	1199
1256	1200
1313	1257
1314	1258
1315	1259
1316	1260
1317	1261
1318	1262
1319	1263
1320	1264
1137	1081
1138	1082
1139	1083
1140	1084
1141	1085
1142	1086
1143	1087
1144	1088
1377	1321
1378	1322
1379	1323
1380	1324
1381	1325
1382	1326
1383	1327
1384	1328
1001	1329
1002	1330
1003	1331
1004	1332
1005	1333
1006	1334
1007	1335
1008	1336
1145	1089
1146	1090
1147	1091
1148	1092
1149	1093
1150	1094
1151	1095
1152	1096
1353	1297
1354	1298
1355	1299
1356	1300
1357	1301
1358	1302
1359	1303
1360	1304
1321	1265
1322	1266
1323	1267
1324	1268
1325	1269
1326	1270
1327	1271
1328	1272
1161	1105
1162	1106
1163	1107
1164	1108
1165	1109
1166	1110
1167	1111
1168	1112
##bravo_command	1,2	1,11	p5_straight
##bravo_command	2,7	1,18	p5_straight
##bravo_command	1,7	2,18	p5_straight
##bravo_command	2,15	2,1	p5_straight
##bravo_command	2,8	2,17	p5_straight
##bravo_command	1,12	1,21	p5_straight
##bravo_command	2,24	2,10	p5_straight
##bravo_command	1,1	2,12	p5_straight
##bravo_command	1,14	1,23	p5_straight
##bravo_command	2,18	2,4	p5_straight
##bravo_command	2,10	2,19	p5_straight
##bravo_command	1,18	1,4	p5_straight
