#p7	p5
1009	1321
1010	1322
1011	1323
1012	1324
1013	1325
1014	1326
1015	1327
1016	1328
1377	1305
1378	1306
1379	1307
1380	1308
1381	1309
1382	1310
1383	1311
1384	1312
1073	1001
1074	1002
1075	1003
1076	1004
1077	1005
1078	1006
1079	1007
1080	1008
1121	1049
1122	1050
1123	1051
1124	1052
1125	1053
1126	1054
1127	1055
1128	1056
1177	1105
1178	1106
1179	1107
1180	1108
1181	1109
1182	1110
1183	1111
1184	1112
1129	1057
1130	1058
1131	1059
1132	1060
1133	1061
1134	1062
1135	1063
1136	1064
1193	1121
1194	1122
1195	1123
1196	1124
1197	1125
1198	1126
1199	1127
1200	1128
1225	1153
1226	1154
1227	1155
1228	1156
1229	1157
1230	1158
1231	1159
1232	1160
1321	1249
1322	1250
1323	1251
1324	1252
1325	1253
1326	1254
1327	1255
1328	1256
1001	1313
1002	1314
1003	1315
1004	1316
1005	1317
1006	1318
1007	1319
1008	1320
1049	1361
1050	1362
1051	1363
1052	1364
1053	1365
1054	1366
1055	1367
1056	1368
1201	1129
1202	1130
1203	1131
1204	1132
1205	1133
1206	1134
1207	1135
1208	1136
##bravo_command	1,3	2,10	p5_straight
##bravo_command	2,24	2,6	p5_straight
##bravo_command	1,19	1,1	p5_straight
##bravo_command	1,8	1,13	p5_straight
##bravo_command	1,22	1,4	p5_straight
##bravo_command	1,10	1,15	p5_straight
##bravo_command	2,1	1,8	p5_straight
##bravo_command	2,9	1,16	p5_straight
##bravo_command	2,10	2,15	p5_straight
##bravo_command	1,1	2,8	p5_straight
##bravo_command	1,13	2,20	p5_straight
##bravo_command	2,3	1,10	p5_straight
