#p7	p5
1001	1025
1002	1026
1003	1027
1004	1028
1005	1029
1006	1030
1007	1031
1008	1032
1177	1201
1178	1202
1179	1203
1180	1204
1181	1205
1182	1206
1183	1207
1184	1208
1265	1289
1266	1290
1267	1291
1268	1292
1269	1293
1270	1294
1271	1295
1272	1296
1345	1369
1346	1370
1347	1371
1348	1372
1349	1373
1350	1374
1351	1375
1352	1376
1273	1297
1274	1298
1275	1299
1276	1300
1277	1301
1278	1302
1279	1303
1280	1304
1081	1105
1082	1106
1083	1107
1084	1108
1085	1109
1086	1110
1087	1111
1088	1112
1057	1081
1058	1082
1059	1083
1060	1084
1061	1085
1062	1086
1063	1087
1064	1088
1369	1009
1370	1010
1371	1011
1372	1012
1373	1013
1374	1014
1375	1015
1376	1016
1241	1265
1242	1266
1243	1267
1244	1268
1245	1269
1246	1270
1247	1271
1248	1272
1329	1353
1330	1354
1331	1355
1332	1356
1333	1357
1334	1358
1335	1359
1336	1360
1185	1209
1186	1210
1187	1211
1188	1212
1189	1213
1190	1214
1191	1215
1192	1216
1321	1345
1322	1346
1323	1347
1324	1348
1325	1349
1326	1350
1327	1351
1328	1352
##bravo_command	1,1	1,7	p5_straight
##bravo_command	1,22	2,3	p5_straight
##bravo_command	2,19	2,2	p5_straight
##bravo_command	2,16	2,22	p5_straight
##bravo_command	2,21	2,4	p5_straight
##bravo_command	1,21	1,4	p5_straight
##bravo_command	1,15	1,21	p5_straight
##bravo_command	2,22	1,3	p5_straight
##bravo_command	2,13	2,19	p5_straight
##bravo_command	2,12	2,18	p5_straight
##bravo_command	1,24	2,5	p5_straight
##bravo_command	2,10	2,16	p5_straight
