#p7	p5
1249	1025
1250	1026
1251	1027
1252	1028
1253	1029
1254	1030
1255	1031
1256	1032
1097	1257
1098	1258
1099	1259
1100	1260
1101	1261
1102	1262
1103	1263
1104	1264
1289	1065
1290	1066
1291	1067
1292	1068
1293	1069
1294	1070
1295	1071
1296	1072
1129	1289
1130	1290
1131	1291
1132	1292
1133	1293
1134	1294
1135	1295
1136	1296
1145	1305
1146	1306
1147	1307
1148	1308
1149	1309
1150	1310
1151	1311
1152	1312
1001	1161
1002	1162
1003	1163
1004	1164
1005	1165
1006	1166
1007	1167
1008	1168
1161	1321
1162	1322
1163	1323
1164	1324
1165	1325
1166	1326
1167	1327
1168	1328
1025	1185
1026	1186
1027	1187
1028	1188
1029	1189
1030	1190
1031	1191
1032	1192
1089	1249
1090	1250
1091	1251
1092	1252
1093	1253
1094	1254
1095	1255
1096	1256
1201	1361
1202	1362
1203	1363
1204	1364
1205	1365
1206	1366
1207	1367
1208	1368
1105	1265
1106	1266
1107	1267
1108	1268
1109	1269
1110	1270
1111	1271
1112	1272
1033	1193
1034	1194
1035	1195
1036	1196
1037	1197
1038	1198
1039	1199
1040	1200
##bravo_command	2,15	1,7	p5_straight
##bravo_command	1,2	2,17	p5_straight
##bravo_command	2,2	1,17	p5_straight
##bravo_command	1,10	2,2	p5_straight
##bravo_command	1,14	2,6	p5_straight
##bravo_command	1,1	1,18	p5_straight
##bravo_command	1,18	2,10	p5_straight
##bravo_command	1,7	1,24	p5_straight
##bravo_command	1,23	2,15	p5_straight
##bravo_command	2,3	2,20	p5_straight
##bravo_command	1,4	2,19	p5_straight
##bravo_command	1,9	2,1	p5_straight
