#p7	p5
1105	1137
1106	1138
1107	1139
1108	1140
1109	1141
1110	1142
1111	1143
1112	1144
1329	1361
1330	1362
1331	1363
1332	1364
1333	1365
1334	1366
1335	1367
1336	1368
1313	1345
1314	1346
1315	1347
1316	1348
1317	1349
1318	1350
1319	1351
1320	1352
1297	1329
1298	1330
1299	1331
1300	1332
1301	1333
1302	1334
1303	1335
1304	1336
1185	1217
1186	1218
1187	1219
1188	1220
1189	1221
1190	1222
1191	1223
1192	1224
1193	1225
1194	1226
1195	1227
1196	1228
1197	1229
1198	1230
1199	1231
1200	1232
1137	1169
1138	1170
1139	1171
1140	1172
1141	1173
1142	1174
1143	1175
1144	1176
1257	1289
1258	1290
1259	1291
1260	1292
1261	1293
1262	1294
1263	1295
1264	1296
1265	1297
1266	1298
1267	1299
1268	1300
1269	1301
1270	1302
1271	1303
1272	1304
1161	1193
1162	1194
1163	1195
1164	1196
1165	1197
1166	1198
1167	1199
1168	1200
1049	1081
1050	1082
1051	1083
1052	1084
1053	1085
1054	1086
1055	1087
1056	1088
1025	1057
1026	1058
1027	1059
1028	1060
1029	1061
1030	1062
1031	1063
1032	1064
##bravo_command	1,4	1,12	p5_straight
##bravo_command	2,12	2,20	p5_straight
##bravo_command	2,8	2,16	p5_straight
##bravo_command	2,4	2,12	p5_straight
##bravo_command	1,24	2,7	p5_straight
##bravo_command	2,1	2,9	p5_straight
##bravo_command	1,12	1,20	p5_straight
##bravo_command	2,17	2,2	p5_straight
##bravo_command	2,19	2,4	p5_straight
##bravo_command	1,18	2,1	p5_straight
##bravo_command	1,13	1,21	p5_straight
##bravo_command	1,7	1,15	p5_straight
