#p7	p5
1265	1057
1266	1058
1267	1059
1268	1060
1269	1061
1270	1062
1271	1063
1272	1064
1361	1153
1362	1154
1363	1155
1364	1156
1365	1157
1366	1158
1367	1159
1368	1160
1041	1217
1042	1218
1043	1219
1044	1220
1045	1221
1046	1222
1047	1223
1048	1224
1105	1281
1106	1282
1107	1283
1108	1284
1109	1285
1110	1286
1111	1287
1112	1288
1009	1185
1010	1186
1011	1187
1012	1188
1013	1189
1014	1190
1015	1191
1016	1192
1225	1017
1226	1018
1227	1019
1228	1020
1229	1021
1230	1022
1231	1023
1232	1024
1129	1305
1130	1306
1131	1307
1132	1308
1133	1309
1134	1310
1135	1311
1136	1312
1369	1161
1370	1162
1371	1163
1372	1164
1373	1165
1374	1166
1375	1167
1376	1168
1097	1273
1098	1274
1099	1275
1100	1276
1101	1277
1102	1278
1103	1279
1104	1280
1145	1321
1146	1322
1147	1323
1148	1324
1149	1325
1150	1326
1151	1327
1152	1328
1345	1137
1346	1138
1347	1139
1348	1140
1349	1141
1350	1142
1351	1143
1352	1144
1313	1105
1314	1106
1315	1107
1316	1108
1317	1109
1318	1110
1319	1111
1320	1112
##bravo_command	2,19	1,15	p5_straight
##bravo_command	2,20	1,16	p5_straight
##bravo_command	1,11	2,7	p5_straight
##bravo_command	1,4	2,23	p5_straight
##bravo_command	1,3	1,24	p5_straight
##bravo_command	2,9	1,5	p5_straight
##bravo_command	1,10	2,6	p5_straight
##bravo_command	2,22	1,18	p5_straight
##bravo_command	1,2	2,21	p5_straight
##bravo_command	1,14	2,10	p5_straight
##bravo_command	2,16	1,12	p5_straight
##bravo_command	2,8	1,4	p5_straight
