#p7	p5
1249	1121
1250	1122
1251	1123
1252	1124
1253	1125
1254	1126
1255	1127
1256	1128
1297	1169
1298	1170
1299	1171
1300	1172
1301	1173
1302	1174
1303	1175
1304	1176
1017	1273
1018	1274
1019	1275
1020	1276
1021	1277
1022	1278
1023	1279
1024	1280
1161	1033
1162	1034
1163	1035
1164	1036
1165	1037
1166	1038
1167	1039
1168	1040
1265	1137
1266	1138
1267	1139
1268	1140
1269	1141
1270	1142
1271	1143
1272	1144
1033	1289
1034	1290
1035	1291
1036	1292
1037	1293
1038	1294
1039	1295
1040	1296
1097	1353
1098	1354
1099	1355
1100	1356
1101	1357
1102	1358
1103	1359
1104	1360
1337	1209
1338	1210
1339	1211
1340	1212
1341	1213
1342	1214
1343	1215
1344	1216
1321	1193
1322	1194
1323	1195
1324	1196
1325	1197
1326	1198
1327	1199
1328	1200
1353	1225
1354	1226
1355	1227
1356	1228
1357	1229
1358	1230
1359	1231
1360	1232
1009	1265
1010	1266
1011	1267
1012	1268
1013	1269
1014	1270
1015	1271
1016	1272
1225	1097
1226	1098
1227	1099
1228	1100
1229	1101
1230	1102
1231	1103
1232	1104
##bravo_command	2,15	1,8	p5_straight
##bravo_command	2,4	1,20	p5_straight
##bravo_command	1,5	2,21	p5_straight
##bravo_command	1,18	1,9	p5_straight
##bravo_command	2,19	1,12	p5_straight
##bravo_command	1,9	2,2	p5_straight
##bravo_command	1,2	2,18	p5_straight
##bravo_command	2,14	2,5	p5_straight
##bravo_command	2,10	2,1	p5_straight
##bravo_command	2,18	2,9	p5_straight
##bravo_command	1,3	2,19	p5_straight
##bravo_command	2,9	1,2	p5_straight
