#p7	p5
1225	1329
1226	1330
1227	1331
1228	1332
1229	1333
1230	1334
1231	1335
1232	1336
1081	1185
1082	1186
1083	1187
1084	1188
1085	1189
1086	1190
1087	1191
1088	1192
1177	1281
1178	1282
1179	1283
1180	1284
1181	1285
1182	1286
1183	1287
1184	1288
1337	1057
1338	1058
1339	1059
1340	1060
1341	1061
1342	1062
1343	1063
1344	1064
1033	1137
1034	1138
1035	1139
1036	1140
1037	1141
1038	1142
1039	1143
1040	1144
1233	1337
1234	1338
1235	1339
1236	1340
1237	1341
1238	1342
1239	1343
1240	1344
1361	1081
1362	1082
1363	1083
1364	1084
1365	1085
1366	1086
1367	1087
1368	1088
1273	1377
1274	1378
1275	1379
1276	1380
1277	1381
1278	1382
1279	1383
1280	1384
1169	1273
1170	1274
1171	1275
1172	1276
1173	1277
1174	1278
1175	1279
1176	1280
1073	1177
1074	1178
1075	1179
1076	1180
1077	1181
1078	1182
1079	1183
1080	1184
1353	1073
1354	1074
1355	1075
1356	1076
1357	1077
1358	1078
1359	1079
1360	1080
1289	1009
1290	1010
1291	1011
1292	1012
1293	1013
1294	1014
1295	1015
1296	1016
##bravo_command	2,9	2,12	p5_straight
##bravo_command	1,21	1,24	p5_straight
##bravo_command	1,22	2,23	p5_straight
##bravo_command	2,14	1,15	p5_straight
##bravo_command	1,9	1,12	p5_straight
##bravo_command	2,11	2,14	p5_straight
##bravo_command	2,20	1,21	p5_straight
##bravo_command	2,21	2,24	p5_straight
##bravo_command	1,20	2,21	p5_straight
##bravo_command	1,19	1,22	p5_straight
##bravo_command	2,18	1,19	p5_straight
##bravo_command	2,2	1,3	p5_straight
