#p7	p5
1217	1009
1218	1010
1219	1011
1220	1012
1221	1013
1222	1014
1223	1015
1224	1016
1153	1329
1154	1330
1155	1331
1156	1332
1157	1333
1158	1334
1159	1335
1160	1336
1233	1025
1234	1026
1235	1027
1236	1028
1237	1029
1238	1030
1239	1031
1240	1032
1297	1089
1298	1090
1299	1091
1300	1092
1301	1093
1302	1094
1303	1095
1304	1096
1049	1225
1050	1226
1051	1227
1052	1228
1053	1229
1054	1230
1055	1231
1056	1232
1001	1177
1002	1178
1003	1179
1004	1180
1005	1181
1006	1182
1007	1183
1008	1184
1209	1001
1210	1002
1211	1003
1212	1004
1213	1005
1214	1006
1215	1007
1216	1008
1329	1121
1330	1122
1331	1123
1332	1124
1333	1125
1334	1126
1335	1127
1336	1128
1321	1113
1322	1114
1323	1115
1324	1116
1325	1117
1326	1118
1327	1119
1328	1120
1257	1049
1258	1050
1259	1051
1260	1052
1261	1053
1262	1054
1263	1055
1264	1056
1113	1289
1114	1290
1115	1291
1116	1292
1117	1293
1118	1294
1119	1295
1120	1296
1193	1369
1194	1370
1195	1371
1196	1372
1197	1373
1198	1374
1199	1375
1200	1376
##bravo_command	2,7	1,3	p5_straight
##bravo_command	1,16	2,12	p5_straight
##bravo_command	2,11	1,7	p5_straight
##bravo_command	2,4	1,23	p5_straight
##bravo_command	1,13	2,9	p5_straight
##bravo_command	1,1	1,22	p5_straight
##bravo_command	2,5	1,1	p5_straight
##bravo_command	2,12	1,8	p5_straight
##bravo_command	2,10	1,6	p5_straight
##bravo_command	2,17	1,13	p5_straight
##bravo_command	1,6	2,2	p5_straight
##bravo_command	2,1	2,22	p5_straight
