#p7	p5
1177	1081
1178	1082
1179	1083
1180	1084
1181	1085
1182	1086
1183	1087
1184	1088
1361	1265
1362	1266
1363	1267
1364	1268
1365	1269
1366	1270
1367	1271
1368	1272
1009	1297
1010	1298
1011	1299
1012	1300
1013	1301
1014	1302
1015	1303
1016	1304
1033	1321
1034	1322
1035	1323
1036	1324
1037	1325
1038	1326
1039	1327
1040	1328
1081	1369
1082	1370
1083	1371
1084	1372
1085	1373
1086	1374
1087	1375
1088	1376
1089	1377
1090	1378
1091	1379
1092	1380
1093	1381
1094	1382
1095	1383
1096	1384
1345	1249
1346	1250
1347	1251
1348	1252
1349	1253
1350	1254
1351	1255
1352	1256
1289	1193
1290	1194
1291	1195
1292	1196
1293	1197
1294	1198
1295	1199
1296	1200
1225	1129
1226	1130
1227	1131
1228	1132
1229	1133
1230	1134
1231	1135
1232	1136
1185	1089
1186	1090
1187	1091
1188	1092
1189	1093
1190	1094
1191	1095
1192	1096
1257	1161
1258	1162
1259	1163
1260	1164
1261	1165
1262	1166
1263	1167
1264	1168
1041	1329
1042	1330
1043	1331
1044	1332
1045	1333
1046	1334
1047	1335
1048	1336
##bravo_command	1,22	1,21	p5_straight
##bravo_command	2,20	2,19	p5_straight
##bravo_command	1,3	2,4	p5_straight
##bravo_command	1,9	2,10	p5_straight
##bravo_command	1,21	2,22	p5_straight
##bravo_command	1,23	2,24	p5_straight
##bravo_command	2,16	2,15	p5_straight
##bravo_command	2,2	2,1	p5_straight
##bravo_command	2,9	1,10	p5_straight
##bravo_command	1,24	1,23	p5_straight
##bravo_command	2,17	1,18	p5_straight
##bravo_command	1,11	2,12	p5_straight
