#p7	p5
1057	1353
1058	1354
1059	1355
1060	1356
1061	1357
1062	1358
1063	1359
1064	1360
1193	1105
1194	1106
1195	1107
1196	1108
1197	1109
1198	1110
1199	1111
1200	1112
1081	1377
1082	1378
1083	1379
1084	1380
1085	1381
1086	1382
1087	1383
1088	1384
1169	1081
1170	1082
1171	1083
1172	1084
1173	1085
1174	1086
1175	1087
1176	1088
1313	1225
1314	1226
1315	1227
1316	1228
1317	1229
1318	1230
1319	1231
1320	1232
1073	1369
1074	1370
1075	1371
1076	1372
1077	1373
1078	1374
1079	1375
1080	1376
1001	1297
1002	1298
1003	1299
1004	1300
1005	1301
1006	1302
1007	1303
1008	1304
1233	1145
1234	1146
1235	1147
1236	1148
1237	1149
1238	1150
1239	1151
1240	1152
1105	1017
1106	1018
1107	1019
1108	1020
1109	1021
1110	1022
1111	1023
1112	1024
1273	1185
1274	1186
1275	1187
1276	1188
1277	1189
1278	1190
1279	1191
1280	1192
1177	1089
1178	1090
1179	1091
1180	1092
1181	1093
1182	1094
1183	1095
1184	1096
1345	1257
1346	1258
1347	1259
1348	1260
1349	1261
1350	1262
1351	1263
1352	1264
##bravo_command	1,15	2,18	p5_straight
##bravo_command	2,1	1,4	p5_straight
##bravo_command	1,21	2,24	p5_straight
##bravo_command	1,20	1,21	p5_straight
##bravo_command	2,8	2,9	p5_straight
##bravo_command	1,19	2,22	p5_straight
##bravo_command	1,1	2,4	p5_straight
##bravo_command	2,11	1,14	p5_straight
##bravo_command	1,4	1,5	p5_straight
##bravo_command	2,21	1,24	p5_straight
##bravo_command	1,22	1,23	p5_straight
##bravo_command	2,16	2,17	p5_straight
