#p7	p5
1065	1241
1066	1242
1067	1243
1068	1244
1069	1245
1070	1246
1071	1247
1072	1248
1201	1377
1202	1378
1203	1379
1204	1380
1205	1381
1206	1382
1207	1383
1208	1384
1169	1345
1170	1346
1171	1347
1172	1348
1173	1349
1174	1350
1175	1351
1176	1352
1273	1065
1274	1066
1275	1067
1276	1068
1277	1069
1278	1070
1279	1071
1280	1072
1137	1313
1138	1314
1139	1315
1140	1316
1141	1317
1142	1318
1143	1319
1144	1320
1337	1129
1338	1130
1339	1131
1340	1132
1341	1133
1342	1134
1343	1135
1344	1136
1241	1033
1242	1034
1243	1035
1244	1036
1245	1037
1246	1038
1247	1039
1248	1040
1249	1041
1250	1042
1251	1043
1252	1044
1253	1045
1254	1046
1255	1047
1256	1048
1025	1201
1026	1202
1027	1203
1028	1204
1029	1205
1030	1206
1031	1207
1032	1208
1353	1145
1354	1146
1355	1147
1356	1148
1357	1149
1358	1150
1359	1151
1360	1152
1081	1257
1082	1258
1083	1259
1084	1260
1085	1261
1086	1262
1087	1263
1088	1264
1185	1361
1186	1362
1187	1363
1188	1364
1189	1365
1190	1366
1191	1367
1192	1368
##bravo_command	1,17	2,13	p5_straight
##bravo_command	2,3	2,24	p5_straight
##bravo_command	1,20	2,16	p5_straight
##bravo_command	2,21	1,17	p5_straight
##bravo_command	1,12	2,8	p5_straight
##bravo_command	2,14	1,10	p5_straight
##bravo_command	2,13	1,9	p5_straight
##bravo_command	2,15	1,11	p5_straight
##bravo_command	1,7	2,3	p5_straight
##bravo_command	2,18	1,14	p5_straight
##bravo_command	1,21	2,17	p5_straight
##bravo_command	1,24	2,20	p5_straight
