#p7	p5
1233	1257
1234	1258
1235	1259
1236	1260
1237	1261
1238	1262
1239	1263
1240	1264
1161	1185
1162	1186
1163	1187
1164	1188
1165	1189
1166	1190
1167	1191
1168	1192
1257	1281
1258	1282
1259	1283
1260	1284
1261	1285
1262	1286
1263	1287
1264	1288
1297	1321
1298	1322
1299	1323
1300	1324
1301	1325
1302	1326
1303	1327
1304	1328
1041	1065
1042	1066
1043	1067
1044	1068
1045	1069
1046	1070
1047	1071
1048	1072
1353	1377
1354	1378
1355	1379
1356	1380
1357	1381
1358	1382
1359	1383
1360	1384
1105	1129
1106	1130
1107	1131
1108	1132
1109	1133
1110	1134
1111	1135
1112	1136
1193	1217
1194	1218
1195	1219
1196	1220
1197	1221
1198	1222
1199	1223
1200	1224
1201	1225
1202	1226
1203	1227
1204	1228
1205	1229
1206	1230
1207	1231
1208	1232
1169	1193
1170	1194
1171	1195
1172	1196
1173	1197
1174	1198
1175	1199
1176	1200
1121	1145
1122	1146
1123	1147
1124	1148
1125	1149
1126	1150
1127	1151
1128	1152
1025	1049
1026	1050
1027	1051
1028	1052
1029	1053
1030	1054
1031	1055
1032	1056
##bravo_command	2,11	2,17	p5_straight
##bravo_command	1,18	1,24	p5_straight
##bravo_command	2,17	2,23	p5_straight
##bravo_command	2,4	2,10	p5_straight
##bravo_command	1,11	1,17	p5_straight
##bravo_command	2,18	2,24	p5_straight
##bravo_command	1,4	1,10	p5_straight
##bravo_command	2,1	2,7	p5_straight
##bravo_command	2,3	2,9	p5_straight
##bravo_command	1,20	2,1	p5_straight
##bravo_command	1,8	1,14	p5_straight
##bravo_command	1,7	1,13	p5_straight
