#p7	p5
1233	1353
1234	1354
1235	1355
1236	1356
1237	1357
1238	1358
1239	1359
1240	1360
1153	1273
1154	1274
1155	1275
1156	1276
1157	1277
1158	1278
1159	1279
1160	1280
1073	1193
1074	1194
1075	1195
1076	1196
1077	1197
1078	1198
1079	1199
1080	1200
1121	1241
1122	1242
1123	1243
1124	1244
1125	1245
1126	1246
1127	1247
1128	1248
1225	1345
1226	1346
1227	1347
1228	1348
1229	1349
1230	1350
1231	1351
1232	1352
1097	1217
1098	1218
1099	1219
1100	1220
1101	1221
1102	1222
1103	1223
1104	1224
1129	1249
1130	1250
1131	1251
1132	1252
1133	1253
1134	1254
1135	1255
1136	1256
1257	1377
1258	1378
1259	1379
1260	1380
1261	1381
1262	1382
1263	1383
1264	1384
1353	1089
1354	1090
1355	1091
1356	1092
1357	1093
1358	1094
1359	1095
1360	1096
1361	1097
1362	1098
1363	1099
1364	1100
1365	1101
1366	1102
1367	1103
1368	1104
1145	1265
1146	1266
1147	1267
1148	1268
1149	1269
1150	1270
1151	1271
1152	1272
1329	1065
1330	1066
1331	1067
1332	1068
1333	1069
1334	1070
1335	1071
1336	1072
##bravo_command	2,11	2,18	p5_straight
##bravo_command	1,16	2,21	p5_straight
##bravo_command	1,19	2,1	p5_straight
##bravo_command	1,8	2,13	p5_straight
##bravo_command	2,9	2,16	p5_straight
##bravo_command	1,2	2,7	p5_straight
##bravo_command	1,10	2,15	p5_straight
##bravo_command	2,17	2,24	p5_straight
##bravo_command	2,18	1,23	p5_straight
##bravo_command	2,20	1,2	p5_straight
##bravo_command	1,14	2,19	p5_straight
##bravo_command	2,12	1,17	p5_straight
