#p7	p5
1049	1073
1050	1074
1051	1075
1052	1076
1053	1077
1054	1078
1055	1079
1056	1080
1305	1329
1306	1330
1307	1331
1308	1332
1309	1333
1310	1334
1311	1335
1312	1336
1217	1241
1218	1242
1219	1243
1220	1244
1221	1245
1222	1246
1223	1247
1224	1248
1097	1121
1098	1122
1099	1123
1100	1124
1101	1125
1102	1126
1103	1127
1104	1128
1073	1097
1074	1098
1075	1099
1076	1100
1077	1101
1078	1102
1079	1103
1080	1104
1377	1017
1378	1018
1379	1019
1380	1020
1381	1021
1382	1022
1383	1023
1384	1024
1145	1169
1146	1170
1147	1171
1148	1172
1149	1173
1150	1174
1151	1175
1152	1176
1249	1273
1250	1274
1251	1275
1252	1276
1253	1277
1254	1278
1255	1279
1256	1280
1361	1001
1362	1002
1363	1003
1364	1004
1365	1005
1366	1006
1367	1007
1368	1008
1209	1233
1210	1234
1211	1235
1212	1236
1213	1237
1214	1238
1215	1239
1216	1240
1153	1177
1154	1178
1155	1179
1156	1180
1157	1181
1158	1182
1159	1183
1160	1184
1289	1313
1290	1314
1291	1315
1292	1316
1293	1317
1294	1318
1295	1319
1296	1320
##bravo_command	1,13	1,19	p5_straight
##bravo_command	2,6	2,12	p5_straight
##bravo_command	2,7	2,13	p5_straight
##bravo_command	1,2	1,8	p5_straight
##bravo_command	1,19	1,2	p5_straight
##bravo_command	2,24	1,5	p5_straight
##bravo_command	1,14	1,20	p5_straight
##bravo_command	2,15	2,21	p5_straight
##bravo_command	2,20	1,1	p5_straight
##bravo_command	2,5	2,11	p5_straight
##bravo_command	1,16	1,22	p5_straight
##bravo_command	2,2	2,8	p5_straight
