#p7	p5
1353	1209
1354	1210
1355	1211
1356	1212
1357	1213
1358	1214
1359	1215
1360	1216
1009	1249
1010	1250
1011	1251
1012	1252
1013	1253
1014	1254
1015	1255
1016	1256
1241	1097
1242	1098
1243	1099
1244	1100
1245	1101
1246	1102
1247	1103
1248	1104
1025	1265
1026	1266
1027	1267
1028	1268
1029	1269
1030	1270
1031	1271
1032	1272
1185	1041
1186	1042
1187	1043
1188	1044
1189	1045
1190	1046
1191	1047
1192	1048
1201	1057
1202	1058
1203	1059
1204	1060
1205	1061
1206	1062
1207	1063
1208	1064
1089	1329
1090	1330
1091	1331
1092	1332
1093	1333
1094	1334
1095	1335
1096	1336
1369	1225
1370	1226
1371	1227
1372	1228
1373	1229
1374	1230
1375	1231
1376	1232
1001	1241
1002	1242
1003	1243
1004	1244
1005	1245
1006	1246
1007	1247
1008	1248
1033	1273
1034	1274
1035	1275
1036	1276
1037	1277
1038	1278
1039	1279
1040	1280
1257	1113
1258	1114
1259	1115
1260	1116
1261	1117
1262	1118
1263	1119
1264	1120
1377	1233
1378	1234
1379	1235
1380	1236
1381	1237
1382	1238
1383	1239
1384	1240
##bravo_command	2,18	2,5	p5_straight
##bravo_command	1,3	2,15	p5_straight
##bravo_command	2,13	1,2	p5_straight
##bravo_command	1,7	2,19	p5_straight
##bravo_command	1,24	1,11	p5_straight
##bravo_command	2,3	1,15	p5_straight
##bravo_command	1,23	2,12	p5_straight
##bravo_command	2,22	2,9	p5_straight
##bravo_command	1,1	2,13	p5_straight
##bravo_command	1,9	2,21	p5_straight
##bravo_command	2,17	1,6	p5_straight
##bravo_command	2,24	2,11	p5_straight
