#p7	p5
1169	1057
1170	1058
1171	1059
1172	1060
1173	1061
1174	1062
1175	1063
1176	1064
1113	1001
1114	1002
1115	1003
1116	1004
1117	1005
1118	1006
1119	1007
1120	1008
1313	1201
1314	1202
1315	1203
1316	1204
1317	1205
1318	1206
1319	1207
1320	1208
1369	1257
1370	1258
1371	1259
1372	1260
1373	1261
1374	1262
1375	1263
1376	1264
1025	1297
1026	1298
1027	1299
1028	1300
1029	1301
1030	1302
1031	1303
1032	1304
1241	1129
1242	1130
1243	1131
1244	1132
1245	1133
1246	1134
1247	1135
1248	1136
1033	1305
1034	1306
1035	1307
1036	1308
1037	1309
1038	1310
1039	1311
1040	1312
1289	1177
1290	1178
1291	1179
1292	1180
1293	1181
1294	1182
1295	1183
1296	1184
1209	1097
1210	1098
1211	1099
1212	1100
1213	1101
1214	1102
1215	1103
1216	1104
1353	1241
1354	1242
1355	1243
1356	1244
1357	1245
1358	1246
1359	1247
1360	1248
1217	1105
1218	1106
1219	1107
1220	1108
1221	1109
1222	1110
1223	1111
1224	1112
1137	1025
1138	1026
1139	1027
1140	1028
1141	1029
1142	1030
1143	1031
1144	1032
##bravo_command	1,20	1,15	p5_straight
##bravo_command	1,6	1,1	p5_straight
##bravo_command	2,8	2,3	p5_straight
##bravo_command	2,22	2,17	p5_straight
##bravo_command	1,7	2,4	p5_straight
##bravo_command	2,13	1,10	p5_straight
##bravo_command	1,9	2,6	p5_straight
##bravo_command	2,2	1,22	p5_straight
##bravo_command	2,5	1,2	p5_straight
##bravo_command	2,18	2,13	p5_straight
##bravo_command	2,7	1,4	p5_straight
##bravo_command	1,12	1,7	p5_straight
