#p7	p5
1121	1217
1122	1218
1123	1219
1124	1220
1125	1221
1126	1222
1127	1223
1128	1224
1161	1257
1162	1258
1163	1259
1164	1260
1165	1261
1166	1262
1167	1263
1168	1264
1369	1081
1370	1082
1371	1083
1372	1084
1373	1085
1374	1086
1375	1087
1376	1088
1033	1129
1034	1130
1035	1131
1036	1132
1037	1133
1038	1134
1039	1135
1040	1136
1289	1001
1290	1002
1291	1003
1292	1004
1293	1005
1294	1006
1295	1007
1296	1008
1337	1049
1338	1050
1339	1051
1340	1052
1341	1053
1342	1054
1343	1055
1344	1056
1129	1225
1130	1226
1131	1227
1132	1228
1133	1229
1134	1230
1135	1231
1136	1232
1001	1097
1002	1098
1003	1099
1004	1100
1005	1101
1006	1102
1007	1103
1008	1104
1193	1289
1194	1290
1195	1291
1196	1292
1197	1293
1198	1294
1199	1295
1200	1296
1377	1089
1378	1090
1379	1091
1380	1092
1381	1093
1382	1094
1383	1095
1384	1096
1305	1017
1306	1018
1307	1019
1308	1020
1309	1021
1310	1022
1311	1023
1312	1024
1153	1249
1154	1250
1155	1251
1156	1252
1157	1253
1158	1254
1159	1255
1160	1256
##bravo_command	1,8	2,7	p5_straight
##bravo_command	1,18	2,17	p5_straight
##bravo_command	2,22	1,21	p5_straight
##bravo_command	1,9	1,10	p5_straight
##bravo_command	2,2	1,1	p5_straight
##bravo_command	2,14	1,13	p5_straight
##bravo_command	1,10	2,9	p5_straight
##bravo_command	1,1	1,2	p5_straight
##bravo_command	2,1	2,2	p5_straight
##bravo_command	2,24	1,23	p5_straight
##bravo_command	2,6	1,5	p5_straight
##bravo_command	1,16	2,15	p5_straight
